GEOID,B01003_001_Population
170318202013,1006
170318212004,1749
170318216001,967
170318216002,1182
170318217001,581
170318217002,1249
170318027013,791
170318205011,649
170318205012,1184
170318224002,2100
170318228021,1654
170318228022,871
170318233031,449
170313108002,418
170318238051,1104
170310621002,1023
170310404014,941
170310619023,1646
170311005002,742
170311005005,1899
170311301003,2572
170310106001,1646
170310204002,1378
170310310003,1672
170310206024,882
170310207021,2669
170310207024,797
170310208013,1406
170310208022,1681
170310209011,2720
170310209021,2641
170310301012,424
170310301014,1043
170310301023,924
170310301041,2939
170310306012,1084
170318048033,3093
170318051075,814
170318061031,1762
170318123013,1429
170310633022,977
170310631002,977
170310632005,693
170310633012,891
170318238061,990
170318238064,1189
170318240033,1736
170318240043,1108
170318240053,1842
170318241063,2621
170318241132,1758
170318241142,1380
170318241161,2095
170318241164,1366
170318256002,2249
170318284013,751
170318279012,1362
170318299011,2072
170318299021,1460
170318299024,842
170310628001,1084
170317115002,1347
170314907003,1263
170315001001,769
170315001002,651
170315204001,839
170318209023,1021
170318209024,1477
170318210012,1316
170318210021,1111
170312425001,1508
170312426004,1091
170312426003,1654
170312431001,1487
170318015001,2374
170318016032,2289
170318016083,933
170318016082,1164
170318019013,768
170318024021,1436
170318041064,1795
170318041062,1714
170310507001,1610
170316201001,1756
170316308004,1517
170315002001,1545
170315103001,1290
170315203003,1504
170315203002,1345
170310811001,1047
170311103004,1465
170311103002,1248
170311902003,1799
170312213002,959
170318030072,1482
170318164021,1525
170318164023,868
170318046092,1575
170318046102,646
170318046113,1008
170318047133,533
170318047142,1124
170318047152,1504
170318044043,1568
170318044052,1074
170318044063,1798
170318045063,2430
170312522022,884
170312522025,1248
170318358001,1858
170318359003,927
170318364003,991
170318360003,1093
170318361003,677
170318363002,989
170310105032,533
170310106003,2800
170310107012,2163
170310107023,1252
170310203011,1578
170310203021,995
170310205002,1498
170310206011,2126
170310206021,1347
170318045074,357
170318045092,1944
170310306043,804
170310307022,1369
170310307033,1552
170310312004,1542
170310313005,1672
170318374001,1255
170310402023,1355
170318133013,1263
170318137011,2112
170318137022,339
170318138011,529
170318138021,1119
170317304001,931
170317505004,867
170315611004,1092
170315611002,1195
170315611005,1238
170310305001,1327
170310305002,1915
170310311003,1631
170318126003,955
170313009003,701
170313017011,1176
170313017021,1166
170313501002,1433
170313018011,1254
170313018022,1095
170313018032,2034
170314402023,907
170314603013,847
170314603023,782
170314909012,1048
170314909022,1439
170318398003,1048
170318399003,902
170318400001,1992
170310403003,849
170310605001,1295
170310609001,1216
170313515002,773
170314109002,598
170318382001,1226
170318383002,483
170318387001,2042
170318387004,528
170318390001,2499
170318390004,1725
170318397003,1520
170318392001,101
170318392003,1150
170318396002,531
170314313011,421
170314313021,1141
170314314004,300
170314401013,400
170314401022,531
170314402011,1169
170314402014,1151
170314205002,749
170314304002,484
170314306002,1133
170314409003,877
170316910003,536
170317104002,526
170317104004,976
170317404001,1027
170317708002,3294
170310810001,382
170310810002,1004
170311405001,1104
170311603003,967
170311608003,907
170311608002,743
170311611002,925
170311612002,1903
170312206012,1101
170312212002,1591
170312519004,1505
170312521021,2123
170312521024,1183
170312522013,1594
170310633024,892
170310634002,1016
170310715005,479
170310701013,1379
170310701023,778
170310702003,1017
170318133011,1495
170310802021,565
170310803003,634
170318047103,1238
170318046063,1430
170318046064,2393
170318047052,1843
170310505001,1243
170310505002,1874
170316304004,1774
170316304003,1928
170316810002,428
170316810001,245
170317102001,460
170312105011,912
170312105022,1089
170312106012,732
170312106022,838
170318343001,1697
170318346003,442
170318343004,316
170318344001,986
170318345001,1376
170318347001,376
170318348001,318
170318349001,543
170318350002,1105
170318350005,977
170318351003,1432
170317702022,1909
170318020044,1753
170318024042,2574
170318025044,1390
170318025052,821
170318025062,1049
170318026081,1814
170318026084,790
170318026093,1352
170318030121,2181
170318030133,816
170318030151,2077
170318036114,791
170318036122,1258
170310810005,2553
170310811003,1794
170318241202,2179
170318241211,1814
170311504013,1382
170311504022,993
170311505012,1080
170311505022,1027
170318318002,843
170318318005,940
170318324001,1934
170318320001,1781
170318321003,682
170318322002,2013
170318325002,2248
170318326003,2101
170318330001,2310
170318331002,1479
170318339001,1527
170318340002,513
170318342003,1463
170318241221,1503
170318241231,1003
170318241234,1133
170318253031,1385
170318253034,1091
170318255013,1917
170318258035,1277
170318300071,1298
170318300081,2855
170318302013,1433
170318305002,1414
170310812013,1240
170310812023,818
170310813004,2037
170310814011,1044
170310814022,1533
170311904011,1580
170318412002,1702
170311904022,3409
170311906013,2424
170318411003,1885
170318413002,1281
170318414001,522
170318415002,1454
170310704001,1418
170310706002,1227
170310713001,1938
170310816001,3162
170310818002,3855
170311201002,980
170316503014,653
170316603011,1507
170316603023,1429
170317003012,1861
170318430002,1271
170318432001,1389
170318434001,1195
170318436002,1530
170318438001,782
170318439002,396
170318439005,963
170317003023,1322
170317005014,1228
170317004012,1650
170317004021,1187
170317005011,1771
170317005021,1416
170317302012,671
170317302015,976
170317302023,584
170317608021,2544
170317608033,1383
170317702012,2033
170311105014,408
170311105022,2066
170311403021,674
170311406011,2927
170311406023,1244
170318306002,1664
170318307001,713
170318307004,833
170318308003,916
170318309003,627
170318311001,891
170318311003,1462
170318312002,2331
170318314001,475
170318315002,1310
170318316003,693
170311407021,1494
170311407024,1668
170318134004,1712
170315705002,1354
170318159002,1808
170316715003,596
170318101003,1014
170313016002,2695
170313814001,1586
170318038004,766
170318035004,1542
170318072004,901
170318055012,1939
170310620001,2233
170316111003,1165
170318161003,1205
170317307001,892
170318065011,1161
170311911005,1816
170317504001,1309
170318196004,884
170318155002,998
170317305004,1341
170312705001,1478
170318238033,1840
170318269011,1851
170318211023,882
170318171014,980
170318016053,1709
170312909004,1393
170318288014,926
170315103003,679
170316304002,1591
170311603001,1829
390351321001,756
390351321003,609
390351321002,1378
390351321004,1680
390351404003,1195
390351404002,1022
390351413002,783
390351413001,2023
390351415001,616
390351527031,1218
390351546015,940
390351546012,1095
390351611004,1029
390351613001,1584
390351613002,1364
390351615004,1110
390351615003,1008
390351616001,1966
390351531031,1212
390351522022,2086
390351523033,601
390351523034,1292
390351543001,1021
390351054001,590
390351055001,1416
390351063001,1527
390351033001,2467
390351069003,629
390351069001,1076
390351069002,1020
390351049003,967
390351049004,617
390351198005,558
390351198006,520
390351232002,1019
390351234005,720
390351234002,707
390351234004,822
390351234003,708
390351371011,351
390351361031,1649
390351361032,2215
390351403011,2423
390351851042,1346
390351851041,1012
390351841031,2394
390351851023,1061
390351851022,621
390351862022,2460
390351721022,501
390351721023,889
390351742071,723
390351407013,925
390351407012,1079
390351409002,599
390351702021,836
390351702023,562
390351702024,1312
390351712042,597
390351772021,822
390351772023,1405
390351782011,1012
390351782013,1065
390351773032,1024
390351153001,876
390351194012,750
390351194011,727
390351194013,494
390351202002,1068
390351202001,361
390351204003,96
390351016031,962
390351016032,856
390351016034,340
390351019011,899
390351024011,1250
390351024022,1197
390351024023,995
390351027006,655
390351036022,746
390351036023,891
390351043002,1075
390351046002,586
390351051004,1398
390351068002,1878
390351071011,4771
390351077012,445
390351078021,501
390351082011,945
390351606024,417
390351612002,881
390351612001,1131
390351014001,1104
390351017002,1177
390351017001,922
390351017003,360
390351381061,1169
390351381062,2172
390351406001,418
390351406002,518
390351408001,1292
390351408002,870
390351408004,1111
390351408003,471
390351503001,633
390351503003,156
390351503002,670
390351513002,571
390351772014,872
390351741073,974
390351751061,1920
390351772011,1000
390351772012,1243
390351239001,786
390351239004,751
390351239002,527
390351852024,1009
390351206002,1329
390351208022,773
390351381102,2233
390351861041,861
390351361011,857
390351361012,1368
390351606011,2103
390351541001,591
390351541003,776
390351541002,724
390351545022,843
390351545023,808
390351545021,1167
390351547001,737
390351609003,1159
390351609001,1040
390351114012,732
390351114011,547
390351116001,374
390351031001,1028
390351048002,419
390351048003,596
390351775011,1773
390351771031,2251
390351524001,1855
390351527022,1198
390351542001,545
390351605001,1161
390351605002,1311
390351711025,873
390351711024,529
390351711022,1700
390351711023,330
390351711026,999
390351711021,384
390351721031,2990
390351721032,1676
390351546043,787
390351546042,862
390351546044,569
390351607001,1458
390351065001,867
390351011022,2106
390351011023,756
390351057002,1319
390351057001,1511
390351128001,962
390351861042,1791
390351881031,817
390351881032,800
390351881034,429
390351881052,817
390351881051,2329
390351891051,1081
390351891091,1329
390351891092,2271
390351929002,1142
390351929001,871
390351141001,822
390351117002,873
390351117001,299
390351149003,320
390351149002,434
390351188002,826
390351221001,715
390351221002,1617
390351603002,922
390351711044,1159
390351711041,935
390351311042,2904
390351311043,985
390351323012,1374
390351323021,1805
390351331031,1328
390351331032,2069
390351342051,892
390351342052,770
390351342053,903
390351351061,1466
390351361013,2305
390351361014,1293
390351361023,1966
390351361034,995
390351371022,824
390351371031,1014
390351371033,1246
390351834012,1014
390351834011,1024
390351812013,2420
390351812012,1019
390351812043,3086
390351812041,1078
390351821031,1246
390351821032,1167
390351246001,761
390351246004,1132
390351246005,910
390351246003,797
390351246002,287
390351301042,740
390351301041,1465
390351301043,1933
390351301064,590
390351301062,577
390351301061,871
390351301063,1335
390351322002,1170
390351322001,1958
390351028003,1004
390351021022,1635
390351021021,1205
390351028002,712
390351035001,1187
390351891123,864
390351948001,786
390351012001,1280
390351024012,728
390351862011,2132
390351841041,1025
390351841042,856
390351862012,2147
390351862032,1937
390351862031,1539
390351862061,1064
390351871043,1473
390351871041,1304
390351212003,593
390351205002,908
390351205001,1113
390351212002,395
390351212001,539
390351835012,862
390351835011,1404
390351835013,900
390351774062,1467
390351774061,1350
390351801041,1298
390351836062,971
390351841053,640
390351871052,664
390351065002,742
390351082012,468
390351083012,789
390351083013,438
390351087012,1295
390351087013,1751
390351097011,1698
390351097012,610
390351105011,263
390351105012,462
390351108012,598
390351109011,850
390351109013,1229
390351811001,1027
390351811003,588
390351811002,1244
390351029001,981
390351207011,617
390351261002,1562
390351414004,697
390351414003,450
390351414001,642
390351546033,714
390351546032,947
390351546031,722
390351762001,3576
390351021011,768
390351021012,450
390351115002,581
390351121001,414
390351121002,1114
390351124002,635
390351159001,1420
390351159002,507
390351159003,769
390351053003,720
390351053001,730
390351053002,417
390351204004,1047
390351204001,608
390351215003,451
390351215001,553
390351215004,696
390351215002,729
390351236031,601
390351835024,1116
390351835023,852
390351851033,880
390351851032,478
390351851031,969
390351891072,1429
390351891103,2169
390351891101,1210
390351112021,263
390351112022,392
390351112023,477
390351123011,908
390351123012,526
390351131011,353
390351131012,222
390351138012,730
390351138013,293
390351145012,109
390351145013,257
390351181012,925
390351181013,574
390351183012,513
390351183013,860
390351188003,951
390351192021,933
390351194022,917
390351194023,326
390351214032,646
390351207012,188
390351207013,384
390351214031,872
390351235014,1533
390351235021,778
390351235023,706
390351236011,1161
390351236022,1783
390351236032,1806
390351242021,602
390351275011,1708
390351275012,440
390351275014,364
390351301031,955
390351301033,1845
390351301051,835
390351301053,1588
390351222001,917
390351742043,768
